Stock,Date,40 Percent Rule,Net Income Growth,ROE,ROA,Positive Cash Flow,Cash Flow Margin,PER,Capital ratio,profit loss
AMCR,2023-06-30,0.31217688539040245,"[1048000000.0, 805000000.0, 939000000.0, 612000000.0]",0.25623471882640586,0.06163618185026172,1261000000.0,0.0500204164965292,,0.24054578603775803,-5.1679324642077145
AEE,2022-12-31,0.3292964047734145,"[1074000000.0, 990000000.0, 871000000.0, 828000000.0]",0.10096831813481244,0.028334740396791895,2263000000.0,-0.1403795400276486,20.000116641704853,0.2806300126635711,2.9687891726318343
AAL,2022-12-31,-0.4249103674654344,"[127000000.0, -1993000000.0, -8885000000.0, 1686000000.0]",-0.021900327642697018,0.0019624204215340875,2173000000.0,-0.0076167527720487635,82.55000114440918,-0.08960689783052105,-15.081767029671344
AEP,2022-12-31,0.0968687165773302,"[2307200000.0, 2488100000.0, 2200100000.0, 1921100000.0]",0.09564554107385666,0.024701482709925667,5288000000.0,-0.07558237225998625,19.58678048888754,0.25826068243841493,1.5404425437447198
AXP,2022-12-31,0.1795917124632739,"[7514000000.0, 8060000000.0, 3135000000.0, 6759000000.0]",0.30056,0.03295614035087719,21079000000.0,0.36366387953539403,18.18525302724471,0.10964912280701754,-18.11723510018733
AIG,2022-12-31,0.18428720821123737,"[10276000000.0, 9388000000.0, -5944000000.0, 3348000000.0]",0.243305315496626,0.01951260268041942,4207000000.0,0.07440881515414138,4.594222825348921,0.08019801228177444,-14.715015295075423
AMT,2022-12-31,-0.16757541871038809,"[1765800000.0, 2567700000.0, 1690600000.0, 1887800000.0]",0.14230567755973728,0.026278936520102093,3696200000.0,0.17015992755179207,54.85588053810378,0.18466541160362826,-7.125108141602896
AWK,2022-12-31,-0.38586668117229667,"[820000000.0, 1263000000.0, 709000000.0, 621000000.0]",0.1065904068633823,0.029510202612732572,1108000000.0,-0.3459915611814346,33.120209890564375,0.276856083780185,-0.8056079457748206
AMP,2022-12-31,-0.014852923638262412,"[2559000000.0, 2760000000.0, 1534000000.0, 1893000000.0]",0.7082756711873789,0.01614837064896383,4407000000.0,0.29605493658468224,15.260527993658929,0.02279955574627054,-17.051497393511482
AME,2022-12-31,0.28009195804055775,"[1159542000.0, 990053000.0, 872439000.0, 861297000.0]",0.15509130460835213,0.09327735553996744,1149373000.0,0.16427332278681675,28.741603427463108,0.6014351080192292,-0.10374583670980438
AMGN,2022-12-31,0.12506905631796864,"[6552000000.0, 5893000000.0, 7264000000.0, 7842000000.0]",1.7896749521988529,0.10061270557884554,9721000000.0,0.33373855563575583,19.334788706110814,0.05621842416424809,-3.5523646200275385
APH,2022-12-31,0.35641032137081274,"[1902300000.0, 1590800000.0, 1203400000.0, 1155000000.0]",0.26815240833932424,0.12412078662682205,2174600000.0,0.14186801869603105,25.17388801215958,0.46287403270217015,-7.155791473401574
ANSS,2022-12-31,0.2352598708280397,"[523710000.0, 454627000.0, 433887000.0, 451295000.0]",0.10762968286534051,0.07830656502109393,631003000.0,0.2936903579816156,45.30897172186462,0.7275554748132648,9.066571192015932
AON,2022-12-31,1.0864042885294711,"[2589000000.0, 1255000000.0, 1969000000.0, 1532000000.0]",-6.034965034965035,0.07916462818003914,3219000000.0,0.242246974917862,26.130942019496114,-0.0131176614481409,4.779343937057559
APA,2022-12-31,2.5623059756867916,"[3604000000.0, 1135000000.0, -4784000000.0, -3515000000.0]",2.6795539033457247,0.2741309804518141,4943000000.0,0.22979683972911963,3.775214285872101,0.10230470829847113,-21.914987979659152
APTV,2022-12-31,0.12657733037282057,"[594000000.0, 590000000.0, 1804000000.0, 990000000.0]",0.06519591702337833,0.027122049221496736,1263000000.0,0.023957916404597174,57.54591883445273,0.4160084014428565,-17.820727290511094
ACGL,2022-12-31,-0.23963445620248477,"[1476933000.0, 2156849000.0, 1405521000.0, 1636319000.0]",0.11430571952329643,0.030775524001027954,3815227000.0,0.3920428189711576,16.73076923076923,0.26923870589656407,17.854408468779933
ADM,2022-12-31,0.7967791448931649,"[4340000000.0, 2709000000.0, 1772000000.0, 1379000000.0]",0.17630809229769256,0.11720859889813115,3478000000.0,0.02119825622496269,10.1441009469428,0.6647942097871881,-7.960942442541979
ANET,2022-12-31,1.094598304503839,"[1352446000.0, 840854000.0, 634557000.0, 859867000.0]",0.2768104432828062,0.19961094605344917,492813000.0,0.10229109558556687,30.839002267573694,0.7211106043767093,1.9338271197150734
AJG,2022-12-31,0.27027847696598867,"[1114200000.0, 906800000.0, 818800000.0, 668800000.0]",0.12123784030815433,0.028636931412210406,2125400000.0,0.2272004303791547,36.45596486217571,0.23620456566549639,12.315437439447875
AIZ,2022-12-31,-0.7979252047102049,"[276600000.0, 1372400000.0, 441800000.0, 382600000.0]",0.06541017333932414,0.008350491187605287,596900000.0,0.04028254684587462,25.709581656165582,0.1276634927152078,-2.454630902862436
T,2022-12-31,-1.7094616655090942,"[-8524000000.0, 20081000000.0, -5176000000.0, 13903000000.0]",-0.08006988737236631,-0.02115908284163206,32023000000.0,0.10267431941097059,-16.20198815269808,0.26425768208254624,-10.324390751588169
ADSK,2023-01-31,0.7969624238225266,"[823000000.0, 497000000.0, 1208200000.0, 214500000.0]",0.7187772925764192,0.08720067810976902,2071000000.0,0.4045954045954046,52.64829300207103,0.12131807586353041,6.46094369134753
ADP,2023-06-30,0.2288516607717303,"[3412000000.0, 2948900000.0, 2598500000.0, 2466500000.0]",0.972329087230344,0.06694002471993879,4207600000.0,0.21141009837895666,30.308540113044508,0.06884502952659355,-9.171208433232263
AZO,2023-08-31,0.11481649731715293,"[2528426000.0, 2429604000.0, 2170314000.0, 1732972000.0]",-0.5812615203956694,0.15816622646563422,2940788000.0,0.12282209601775404,18.68740813449396,-0.2721085448043579,0.585652503538925
AVB,2022-12-31,0.2620246173739098,"[1136775000.0, 1004299000.0, 827630000.0, 785974000.0]",0.10099066846312241,0.05556692314956806,1421932000.0,0.48091496796154615,21.467199947268025,0.5502183914136461,0.46454376327659763
AVY,2022-12-31,0.09801476505118366,"[757100000.0, 740100000.0, 555900000.0, 303600000.0]",0.37255191418167505,0.09522671530092447,961000000.0,0.07329107342382707,19.62082468230149,0.2556065656248035,-6.164934072478917
AXON,2022-12-31,-3.0733541986642217,"[147139000.0, -60018000.0, -1724000.0, 882000.0]",0.115995304657266,0.05159343229446817,235361000.0,0.15064016101719843,91.94203252377719,0.4447889718201308,5.874312865454879
BKR,2022-12-31,1.7744831217436625,"[-601000000.0, -219000000.0, -9940000000.0, 128000000.0]",-0.041376936316695354,-0.017582867675024136,1888000000.0,0.052750992626205334,-52.77361635301934,0.424943682162605,-15.619276885713388
BALL,2022-12-31,-0.06973288433883461,"[719000000.0, 878000000.0, 585000000.0, 566000000.0]",0.2038559682449674,0.036114320156713044,283000000.0,-0.08912632744804222,24.27338587555066,0.17715606007333368,0.8602847021604665
BAC,2022-12-31,-0.07365706590456324,"[27528000000.0, 31978000000.0, 17894000000.0, 27430000000.0]",0.10076245346764423,0.00902348505559041,-6327000000.0,-0.06663507109004739,10.770563618787724,0.08955205778596823,-23.518371690117814
BK,2022-12-31,-0.2898585772448433,"[2573000000.0, 3759000000.0, 3617000000.0, 4441000000.0]",0.06298653610771114,0.006340827486612303,15068000000.0,0.8558064113758264,17.34530786468401,0.10066956969611837,-21.978701416403876
BBWI,2023-01-31,-0.44085930235026055,"[800000000.0, 1333480000.0, 844450000.0, -366000000.0]",-0.36281179138321995,0.1456133964324718,1144000000.0,0.10793650793650794,9.918094959266403,-0.4013469239170004,13.266952641138882
BAX,2022-12-31,-2.7126789620202825,"[-2433000000.0, 1284000000.0, 1102000000.0, 1001000000.0]",-0.4127226463104326,-0.08601124191324637,1211000000.0,0.03520148216767022,-8.143980606742527,0.20839961819917277,5.611020888623297
BBY,2023-01-31,-0.5273031743745669,"[1419000000.0, 2454000000.0, 1798000000.0, 1541000000.0]",0.5076923076923077,0.08979307726381067,1824000000.0,0.019309689403429954,11.630968435441636,0.17686515218629373,1.8172870502691445
BIO,2022-12-31,-1.8955228375510045,"[-3627535000.0, 4245902000.0, 3806267000.0, 1758675000.0]",-0.3772688432918867,-0.26867314004064385,194447000.0,0.06938962240685963,-3.8748666838634893,0.7121530039329961,-21.065011195447454
TECH,2023-06-30,0.0766966849176011,"[285263000.0, 272051000.0, 140410000.0, 229296000.0]",0.14506009612939838,0.10810772913246411,254393000.0,0.19015449959620023,46.51538574893171,0.7452616675231516,-31.71628837392646
BIIB,2022-12-31,0.8844318470107403,"[3046900000.0, 1556100000.0, 4000600000.0, 5888500000.0]",0.22757760449344208,0.1240892559694715,1384300000.0,0.1360705368903218,13.857824019803346,0.5452612801935318,6.589552851170434
BLK,2022-12-31,-0.19999657295725293,"[5178000000.0, 5901000000.0, 4932000000.0, 4476000000.0]",0.13350522109062782,0.04402013126126433,4956000000.0,0.24746824819560231,20.87609411432527,0.3297259155983269,-11.82464629442538
BX,2022-12-31,-1.2733110954713536,"[1747631000.0, 5857397000.0, 1045363000.0, 2049682000.0]",0.08879757383072777,0.041097302015625115,6336253000.0,0.8553302623771982,39.82206118308892,0.4628201001748956,-13.265103418490837
BA,2022-12-31,0.24724506781148725,"[-5053000000.0, -4290000000.0, -11941000000.0, -636000000.0]",0.3188414941948511,-0.03685630926331145,3512000000.0,0.034380254624069184,-25.981926975480043,-0.11559445660102115,-6.9325283428565445
BKNG,2022-12-31,2.1844838701338785,"[3058000000.0, 1165000000.0, 59000000.0, 4865000000.0]",1.0992092020129403,0.1205788415283309,6554000000.0,0.36196606202457576,31.59100429330997,0.10969598990576081,8.57562789359228
BWA,2022-12-31,0.8228152689644059,"[944000000.0, 537000000.0, 500000000.0, 746000000.0]",0.12573255194459243,0.05554901730022361,1569000000.0,0.05354091513195367,10.793905662479544,0.4418029892903378,-11.19037668445831
BXP,2022-12-31,0.7565755740687519,"[848934000.0, 505189000.0, 872351000.0, 521534000.0]",0.10142057184145334,0.03506880402239472,1282399000.0,0.4125351728007087,12.648727738298675,0.3457760431208804,-32.637514286706924
BSX,2022-12-31,-0.26270083378261144,"[698000000.0, 1041000000.0, -140000000.0, 4700000000.0]",0.0397200250384112,0.021497428316240106,1526000000.0,0.072070651316827,105.97777472601996,0.5412239366780621,11.847350993033158
BMY,2022-12-31,-0.10023972256174613,"[6327000000.0, 6994000000.0, -9015000000.0, 3439000000.0]",0.2033228356578186,0.06534806858087172,13066000000.0,0.2588444290387573,23.976710669520727,0.32140053707911587,-6.218114356229535
BR,2023-06-30,0.23134824430243345,"[630600000.0, 539100000.0, 547500000.0, 462500000.0]",0.2814424707667589,0.07659233347908469,823300000.0,0.12343051362008943,33.652408087431496,0.27214205898071225,-2.2120040290390617
BRO,2022-12-31,0.3168361165104435,"[671800000.0, 587100000.0, 480500000.0, 398500000.0]",0.14583423783267485,0.04807671664221562,881400000.0,0.23193597134381821,24.43730009704077,0.32966686943142376,12.532976425143664
BLDR,2022-12-31,0.7358365843758916,"[2749369000.0, 1725416000.0, 313537000.0, 221809000.0]",0.5540216492838584,0.2594929194084846,3599231000.0,0.14340486917031975,4.81272091994718,0.46838046806277583,41.75231841350421
BG,2022-12-31,-0.08861931337298953,"[1610000000.0, 2078000000.0, 1145000000.0, -1280000000.0]",0.16171153073523503,0.06550040683482507,-5549000000.0,-0.09079009995240361,8.84297900142652,0.4050447518307567,-7.503918481250441
CDNS,2022-12-31,0.4117475209360706,"[848952000.0, 695955000.0, 590644000.0, 988979000.0]",0.3092594002505544,0.16525993119425447,1241894000.0,0.3138033387258621,59.32907250742562,0.5343731865882329,8.325259541159905
CZR,2022-12-31,0.012958490867867864,"[-899000000.0, -1019000000.0, -1757000000.0, 81001000.0]",-0.2396694214876033,-0.026814209443135385,975000000.0,0.0011089548100914888,-12.630071162039453,0.11187997733170281,-19.368859324743777
CPT,2022-12-31,1.39481985939763,"[653613000.0, 303907000.0, 123911000.0, 219623000.0]",0.12925117873108954,0.07007049255810638,744712000.0,0.20754156018319375,19.500449618947563,0.5421265263962496,-9.41865115621029
CPB,2023-07-31,0.22627353761528698,"[858000000.0, 757000000.0, 1002000000.0, 1628000000.0]",0.23423423423423423,0.07115607895173329,1143000000.0,0.08261194827401945,14.746883272709331,0.30378172167855366,4.882492496980135
COF,2022-12-31,-0.2806234538656789,"[7360000000.0, 12390000000.0, 2714000000.0, 5546000000.0]",0.1399718534859838,0.016166976753381117,13809000000.0,0.3759124087591241,6.411529303392658,0.1155016265823758,-25.929384784321368
CAH,2023-06-30,-1.149353051768978,"[261000000.0, -933000000.0, 611000000.0, -3696000000.0]",-0.09154682567520168,0.006011470161457494,2839000000.0,0.011501765750297543,91.84691619873047,-0.06566552272151462,13.362546131974765
KMX,2023-02-28,-0.6483944417224399,"[484762000.0, 1151297000.0, 746919000.0, 888433000.0]",0.08636296990046635,0.018514566239372386,1283332000.0,0.028991938082403114,22.626230208600155,0.21438084239935812,22.011294510650252
CARR,2022-12-31,1.1144835666625617,"[3534000000.0, 1664000000.0, 1982000000.0, 2116000000.0]",0.437592867756315,0.1354749674154719,1743000000.0,0.06806718574016943,10.676612034617857,0.30959135168289503,-6.268126418892858
CTLT,2023-06-30,-1.561346544642444,"[-232000000.0, 519000000.0, 585000000.0, 220700000.0]",-0.05005393743257821,-0.021517343721016508,261000000.0,-0.07530402245088869,-35.65116409183472,0.4298831385642738,-27.049362877563983
CAT,2022-12-31,0.19918535711925178,"[6705000000.0, 6489000000.0, 2998000000.0, 6093000000.0]",0.42193694544081556,0.08182517115555936,7766000000.0,0.08694701061806923,19.20845463590802,0.1939274861794174,-15.100784936179906
CBOE,2022-12-31,-0.42308275238198884,"[235000000.0, 529000000.0, 468200000.0, 374900000.0]",0.06781519637549419,0.03357670491077169,651100000.0,0.1493747631678666,58.445455377752126,0.49512066181828573,7.932801993302414
CBRE,2022-12-31,-0.1226116803406399,"[1407370000.0, 1836574000.0, 751989000.0, 1282357000.0]",0.16353867399077732,0.06860738613205258,1629088000.0,0.044405640204116706,20.38990860685296,0.4195178085883322,-17.77278153044622
CDW,2022-12-31,0.2679756099189564,"[1114500000.0, 988600000.0, 788500000.0, 736800000.0]",0.6951287968564835,0.08487225374100446,1335900000.0,0.05087015289257938,25.322371547661938,0.12209572402238891,-19.160120054097764
CE,2022-12-31,0.135184224536456,"[1894000000.0, 1890000000.0, 1985000000.0, 852000000.0]",0.31023751023751023,0.07209196102314251,1819000000.0,0.13191357386539854,6.809862691150377,0.23237667478684532,-16.304830961562878
CNC,2022-12-31,0.0397156994782618,"[1202000000.0, 1347000000.0, 1808000000.0, 1321000000.0]",0.04959359656723192,0.015636789384675425,6261000000.0,0.03636879354120113,34.96650805313622,0.31529855600364254,-8.087032723086184
CNP,2022-12-31,-0.1726743668878885,"[1057000000.0, 1486000000.0, -773000000.0, 791000000.0]",0.10522648083623694,0.027421781767239143,1810000000.0,-0.2799055895290205,17.92630672454834,0.2605977273906501,2.634103833597692
CDAY,2022-12-31,0.19022934118988902,"[-73400000.0, -75400000.0, -4000000.0, 78700000.0]",-0.034796624632596945,-0.009270954377810336,132600000.0,0.030572941742898412,-160.50000190734863,0.2664325771737483,-25.246625820093055
CF,2022-12-31,3.3597757327100055,"[3346000000.0, 917000000.0, 317000000.0, 493000000.0]",0.4260792053992105,0.25133328325696686,3855000000.0,0.3033255855533703,5.171833444148937,0.5898745587020205,-22.58124888800886
CHRW,2022-12-31,0.18306056333523152,"[940524000.0, 844245000.0, 506421000.0, 576968000.0]",0.6949229434721764,0.15795010348364716,1650171000.0,0.06161465382415614,13.521808481471423,0.2272915363744516,-3.867441822573861
CRL,2022-12-31,0.3667320352748632,"[486226000.0, 390982000.0, 364304000.0, 252019000.0]",0.16081534510444004,0.06395379578758795,619640000.0,0.07417066140853006,26.489028213166144,0.3976846596700939,-24.560155623998398
SCHW,2022-12-31,0.347873003635371,"[7183000000.0, 5855000000.0, 3299000000.0, 3704000000.0]",0.19621394230769232,0.013018058183452585,2057000000.0,0.05230709950871785,22.536355798894707,0.0663462444632928,-38.82284368160731
CHTR,2022-12-31,0.13143932648048817,"[5055000000.0, 4654000000.0, 3222000000.0, 1668000000.0]",0.4028209419077217,0.03497713166762384,14925000000.0,0.11295398171115471,12.783706226287938,0.08683046989060565,-15.50496283403984
CVX,2022-12-31,1.7845923329434599,"[35465000000.0, 15625000000.0, -5543000000.0, 2924000000.0]",0.22132150122939054,0.13761645887415652,49600000000.0,0.1595133146951641,8.962138389969704,0.6217943494406482,-7.60506776393661
CMG,2022-12-31,0.5210191111779093,"[899101000.0, 652984000.0, 355766000.0, 350158000.0]",0.37968423448589816,0.12978714988832918,1323179000.0,0.09774742514232189,50.00960528481257,0.3418291783014488,26.718531795855366
CB,2022-12-31,-0.3250410696707931,"[5313000000.0, 8539000000.0, 3533000000.0, 4454000000.0]",0.10512465373961219,0.02668186657560113,11243000000.0,0.26071329190242093,16.7365232350137,0.2538116952250859,-6.653862454095133
CHD,2022-12-31,-0.4640776085961007,"[413900000.0, 827500000.0, 785900000.0, 615900000.0]",0.11859938680191409,0.049594996165644174,885200000.0,0.13140858694843366,48.46924725700827,0.41817245015337423,16.865558015835877
CI,2022-12-31,0.27942251321883005,"[6668000000.0, 5365000000.0, 8458000000.0, 5104000000.0]",0.14833930279637828,0.04632743239863269,8656000000.0,0.04074910596649727,13.611960521758212,0.3123072006225162,-13.696185875581607
CINF,2022-12-31,-1.4840764075265476,"[-486000000.0, 2946000000.0, 1216000000.0, 1997000000.0]",-0.04614946348874751,-0.016343825665859565,2052000000.0,0.31066036297087085,-40.35927516962188,0.35414985203120797,-17.946989466008283
CTAS,2023-05-31,0.21322778987817279,"[1348010000.0, 1235757000.0, 1110968000.0, 876037000.0]",0.3488651356397254,0.15772921230990145,1597814000.0,0.14368627399379452,37.376714528825225,0.45212088052498633,4.302530885250473
CSCO,2023-07-31,0.17334607534383037,"[12613000000.0, 11812000000.0, 10591000000.0, 11214000000.0]",0.28437760692625075,0.12383654714684052,19886000000.0,0.33399417523421876,18.27272687639509,0.4354651847779131,-12.348964283913256
C,2022-12-31,-0.2762049778044916,"[14845000000.0, 21952000000.0, 11370000000.0, 19401000000.0]",0.07354908391878635,0.006142734897023846,25069000000.0,0.25811035123829756,7.244318181818182,0.08351884985823503,-10.88235144521676
CFG,2022-12-31,0.10062958690621163,"[2073000000.0, 2319000000.0, 1057000000.0, 1791000000.0]",0.0875052764879696,0.00914291258881592,4119000000.0,0.4978182271537215,10.550971170073574,0.10448412890933388,-42.94916369763237
CLX,2023-06-30,-0.6378099879577296,"[149000000.0, 462000000.0, 710000000.0, 939000000.0]",0.38402061855670105,0.025063078216989068,1158000000.0,0.12586276898091758,133.04959131666453,0.06526492851135408,-17.100439679446964
CME,2022-12-31,0.09101306362817269,"[2691000000.0, 2636400000.0, 2105200000.0, 2116500000.0]",0.1001164490842191,0.015449916377542906,3056000000.0,0.5909670478543252,24.994602795393682,0.15431946017728077,-0.14038645656262608
CMS,2022-12-31,-0.20849984222686715,"[837000000.0, 1353000000.0, 755000000.0, 680000000.0]",0.11020408163265306,0.026696009951200843,855000000.0,0.09946486738017683,21.621052256801672,0.24224157177941505,0.1622886896328945
KO,2022-12-31,0.08907138389571319,"[9542000000.0, 9771000000.0, 7747000000.0, 8920000000.0]",0.3694726244869511,0.10286428856332805,11018000000.0,0.22170030694819087,27.545453851873223,0.2784084171490788,5.792082878895445
CTSH,2022-12-31,0.12136064870065606,"[2290000000.0, 2137000000.0, 1392000000.0, 1842000000.0]",0.18604273295962304,0.12827694375980284,2568000000.0,0.11509162034177475,15.346154260419613,0.6895025767421017,-9.096272765862965
CL,2022-12-31,-0.1445587925929495,"[1785000000.0, 2166000000.0, 2695000000.0, 2367000000.0]",2.2146401985111663,0.11347021804081114,2556000000.0,0.10352312573050593,34.63380124087625,0.05123641217977242,11.129194913198956
CMCSA,2022-12-31,-0.5774141937780917,"[5370000000.0, 14159000000.0, 10534000000.0, 13057000000.0]",0.06545747092810648,0.020872607132445826,26413000000.0,0.10414487716899866,30.71963648240744,0.31887280147701874,2.865180167594903
CMA,2022-12-31,0.17654732883637825,"[1151000000.0, 1168000000.0, 474000000.0, 1198000000.0]",0.22215788457826674,0.013476804908320258,638000000.0,0.15732880588568196,8.877336199038496,0.06066318525630518,-57.928674546525905
CAG,2023-05-31,-0.16611059538427017,"[683600000.0, 888200000.0, 1298800000.0, 840100000.0]",0.077617430994743,0.03099861240851419,995400000.0,0.05157611794412316,23.006994074041195,0.3993769442151946,-19.057757064784223
COP,2022-12-31,2.0249630182129525,"[18680000000.0, 8079000000.0, -2701000000.0, 7189000000.0]",0.3891423452700873,0.19908557055920878,28314000000.0,0.23129156368639642,7.681942377468793,0.511600890982532,-11.468255305319802
ED,2022-12-31,0.3790866701984844,"[1660000000.0, 1346000000.0, 1101000000.0, 1343000000.0]",0.07946766240605103,0.024035329037862884,3935000000.0,-0.014869176770899809,19.829060481144833,0.3024542098023601,7.241372166292514
STZ,2023-02-28,0.829064047924173,"[-71000000.0, -40400000.0, 1998000000.0, -11800000.0]",-0.00812924352236687,-0.0028788880193655903,2756900000.0,0.18211920529801323,-2056.3636086203837,0.354139719328692,10.919539028063694
CEG,2022-12-31,0.024317007381992994,"[-160000000.0, -205000000.0, 589000000.0, 1125000000.0]",-0.014069644741470278,-0.0034108593233707816,-2353000000.0,-0.16538461538461538,-176.30612120336417,0.24242682640857832,-7.570321752208498
CPRT,2023-07-31,0.24069250973194312,"[1237741000.0, 1090130000.0, 936495000.0, 699907000.0]",0.20672290661785336,0.18369890584262497,1364210000.0,0.21903865029184513,34.08461644099309,0.8886238532927053,11.419538257211142
GLW,2022-12-31,-0.301950440777619,"[1316000000.0, 1906000000.0, 512000000.0, 960000000.0]",0.10720977596741345,0.0446980504041845,2615000000.0,0.07125237860314328,22.86538344163161,0.41692140479586987,-13.120265315577184
CTVA,2022-12-31,-0.23294571750266777,"[1147000000.0, 1759000000.0, 681000000.0, -959000000.0]",0.04490818683685056,0.026913510723168613,872000000.0,0.015296476654253795,39.28930894383844,0.599300764935004,-8.72418866086603
CSGP,2022-12-31,0.3853661473762794,"[369453000.0, 292564000.0, 227128000.0, 314963000.0]",0.053776782097433216,0.04396957085238031,478620000.0,0.1924698462563445,82.88172239898353,0.8176311251334429,-2.2184730719398043
COST,2023-08-31,0.14423298664574236,"[6292000000.0, 5844000000.0, 5007000000.0, 4002000000.0]",0.2510974539069359,0.09119633591326783,11068000000.0,0.02783854059185274,39.97461402365788,0.36319100211612604,16.98185452154261
CTRA,2022-12-31,4.134601604129454,"[4065000000.0, 1158000000.0, 200529000.0, 681070000.0]",0.3211154119598704,0.2016969336111938,5456000000.0,0.4138769196773837,4.913556037108416,0.6281135258509477,-0.839668092360821
CCI,2022-12-31,0.630177416012342,"[1675000000.0, 1096000000.0, 1056000000.0, 863000000.0]",0.22486239763726676,0.04303589321959867,2878000000.0,0.22444889779559118,36.62532441683826,0.1913876827419645,-17.673205927006926
